district_2020,ps_2020,gp_2020,reservation_2020,key_2020,sl_no_2015,dist_name_2015,samiti_name_2015,gp_2015,reservation_2015,name_2015,sex_2015,category_2015,dist_name_new_2015,samiti_name_new_2015,key_2015,sl_no_2005,dist_name_2005,samiti_name_2005,gp_2005,reservation_2005,name_2005,sex_2005,category_2005,gp_new_2005,dist_name_new_2005,samiti_name_new_2005,dist_2010_2005,key_2005,sl_no_2010,dist_name_2010,samiti_name_2010,gp_2010,reservation_2010,name_2010,sex_2010,category_2010,gp_new_2015,dist_name_new_2010,samiti_name_new_2010,key_2010,dist_05_10,nuke_05_10,gp_new_2010,dist,nuke,dist_2020,nuke_2020
Ajmer,Peesangan,Bidkchiyawas,SC,AjmerPeesanganBidkchiyawas,182,AJMER,PEESANGAN,BIDKCHIY A W AS,General,GANGADEVI,1,OBC,AJMER,PEESANGAN,AJMERPEESANGANbidkchiyawas,201,AJMER,PISANGAN,BIDAKCHIAWAS,GEN,BHARULAL GURJAR,MALE,OBC,bidkchiyawas,AJMER,PEESANGAN,NA,AJMERPEESANGANbidkchiyawas,200,AJMER,PEESANGAN,BIDKCHIYAWAS,OBCW,Santosh,F,OBCW,bidkchiyawas,AJMER,PEESANGAN,AJMERPEESANGANbidkchiyawas,0,NA,bidkchiyawas,0,0,0,0
Ajmer,Peesangan,Budhwara,General,AjmerPeesanganBudhwara,184,AJMER,PEESANGAN,BUDHW ARA,General,ASHA,1,General,AJMER,PEESANGAN,AJMERPEESANGANbudhwara,203,AJMER,PISANGAN,BUDHWADA,OBC,JETHUDAS SAAD,MALE,OBC,budhwara,AJMER,PEESANGAN,NA,AJMERPEESANGANbudhwara,202,AJMER,PEESANGAN,BUDHW ARA,GENW,lali,F,OBCW,budhwara,AJMER,PEESANGAN,AJMERPEESANGANbudhwara,0,NA,budhwara,0,0,0,0
Ajmer,Peesangan,Dantada,OBC,AjmerPeesanganDantada,185,AJMER,PEESANGAN,DANT ADA,General,SANTOSH,0,General,AJMER,PEESANGAN,AJMERPEESANGANdantada,204,AJMER,PISANGAN,DANTDA,SC,PAPPU LAL SOLANKI,MALE,SC,dantada,AJMER,PEESANGAN,NA,AJMERPEESANGANdantada,203,AJMER,PEESANGAN,DANT ADA,GENW,Pushpa Devi Sharma,F,GENW,dantada,AJMER,PEESANGAN,AJMERPEESANGANdantada,0,NA,dantada,0,0,0,0
Ajmer,Peesangan,Gola,General (Woman),AjmerPeesanganGola,190,AJMER,PEESANGAN,GOL A,General,ANIT A,1,OBC,AJMER,PEESANGAN,AJMERPEESANGANgola,211,AJMER,PISANGAN,GOLA,GEN W,KANCHAN,FEMALE,OBC,gola,AJMER,PEESANGAN,NA,AJMERPEESANGANgola,209,AJMER,PEESANGAN,GOL A,OBCW,Manju,F,OBCW,gola,AJMER,PEESANGAN,AJMERPEESANGANgola,0,NA,gola,0,0,0,0
Ajmer,Peesangan,Jethana,General,AjmerPeesanganJethana,193,AJMER,PEESANGAN,JETHANA,General,SHRI CHHAGAN LAL,0,OBC,AJMER,PEESANGAN,AJMERPEESANGANjethana,214,AJMER,PISANGAN,JETHANA,SC W,MANORAMA,FEMALE,SC,jethana,AJMER,PEESANGAN,NA,AJMERPEESANGANjethana,212,AJMER,PEESANGAN,JETHANA,GENW,Nirmala Chera,F,GENW,jethana,AJMER,PEESANGAN,AJMERPEESANGANjethana,0,NA,jethana,0,0,0,0
Ajmer,Peesangan,Kesarpura,General,AjmerPeesanganKesarpura,197,AJMER,PEESANGAN,KESARPURA,General,MANSINGH,0,OBC,AJMER,PEESANGAN,AJMERPEESANGANkesarpura,219,AJMER,PISANGAN,KESERPURA,GEN,SHAKTI SINGH,MALE,OBC,keserpura,AJMER,PEESANGAN,NA,AJMERPEESANGANkeserpura,217,AJMER,PEESANGAN,KESARPURA,SCW,Kamla,F,SCW,kesarpura,AJMER,PEESANGAN,AJMERPEESANGANkesarpura,1,NA,kesarpura,0,0,0,0
Ajmer,Peesangan,Lamana,SC (Woman),AjmerPeesanganLamana,199,AJMER,PEESANGAN,LAMANA,General,SUSHEEL A,1,OBC,AJMER,PEESANGAN,AJMERPEESANGANlamana,221,AJMER,PISANGAN,LAMANA,GEN,SARDAR SINGH,MALE,OBC,lamana,AJMER,PEESANGAN,NA,AJMERPEESANGANlamana,219,AJMER,PEESANGAN,LAMANA,GENW,gomi,F,OBCW,lamana,AJMER,PEESANGAN,AJMERPEESANGANlamana,0,NA,lamana,0,0,0,0
Ajmer,Peesangan,Nagelav,SC,AjmerPeesanganNagelav,204,AJMER,PEESANGAN,NAGELAV,General,AMARSINGH,0,OBC,AJMER,PEESANGAN,AJMERPEESANGANnagelav,226,AJMER,PISANGAN,NAGELAV,GEN W,CHUKI GURJAR,FEMALE,OBC,nagelav,AJMER,PEESANGAN,NA,AJMERPEESANGANnagelav,224,AJMER,PEESANGAN,NAGELAV,GENW,Khurshida Bano,F,GENW,nagelav,AJMER,PEESANGAN,AJMERPEESANGANnagelav,0,NA,nagelav,0,0,0,0
Ajmer,Peesangan,Peesangan,General (Woman),AjmerPeesanganPeesangan,209,AJMER,PEESANGAN,PEESANGAN,General,HUKKI,0,OBC,AJMER,PEESANGAN,AJMERPEESANGANpeesangan,232,AJMER,PISANGAN,PISANGAN,OBC,SATYANARAYAN KUMAWAT,MALE,OBC,peesangan,AJMER,PEESANGAN,NA,AJMERPEESANGANpeesangan,229,AJMER,PEESANGAN,PEESANGAN,SCW,Lajwanti,F,SCW,peesangan,AJMER,PEESANGAN,AJMERPEESANGANpeesangan,0,NA,peesangan,0,0,0,0
Ajmer,Peesangan,Picholiya,General (Woman),AjmerPeesanganPicholiya,210,AJMER,PEESANGAN,PICHOLIYA,General,LALITA,1,General,AJMER,PEESANGAN,AJMERPEESANGANpicholiya,231,AJMER,PISANGAN,PICHOLIA,OBC W,UGMI DEVI,FEMALE,OBC,picholiya,AJMER,PEESANGAN,NA,AJMERPEESANGANpicholiya,230,AJMER,PEESANGAN,PICHOLIY A,GENW,Kamla Choudhary,F,OBCW,picholiya,AJMER,PEESANGAN,AJMERPEESANGANpicholiya,0,NA,picholiya,0,0,0,0
Ajmer,Srinagar,Dhal,General (Woman),AjmerSrinagarDhal,230,AJMER,SRINAGAR,DHAL,General,USHA DEVI,1,General,AJMER,SRINAGAR,AJMERSRINAGARdhal,249,AJMER,SHRINAGAR,DHAL,SC W,PATASI,FEMALE,SC,dhal,AJMER,SRINAGAR,NA,AJMERSRINAGARdhal,245,AJMER,SRINAGAR,DHAL,GENW,Suwa,F,OBCW,dhal,AJMER,SRINAGAR,AJMERSRINAGARdhal,0,NA,dhal,0,0,0,0
Ajmer,Srinagar,Dilwara,General (Woman),AjmerSrinagarDilwara,231,AJMER,SRINAGAR,DILWARA,General,BASANTI BAI,1,OBC,AJMER,SRINAGAR,AJMERSRINAGARdilwara,250,AJMER,SHRINAGAR,DILWADA,OBC W,URMILA DEVI,FEMALE,OBC,dilwara,AJMER,SRINAGAR,NA,AJMERSRINAGARdilwara,246,AJMER,SRINAGAR,DILWARA,GENW,Mangi,F,OBCW,dilwara,AJMER,SRINAGAR,AJMERSRINAGARdilwara,0,NA,dilwara,0,0,0,0
Ajmer,Srinagar,Kanakheri,General (Woman),AjmerSrinagarKanakheri,235,AJMER,SRINAGAR,KANAKHERI,General,LAWLI BAI,1,General,AJMER,SRINAGAR,AJMERSRINAGARkanakheri,257,AJMER,SHRINAGAR,KANAKHEDI,GEN,ISMAIL BEG,MALE,GEN,kanakheri,AJMER,SRINAGAR,NA,AJMERSRINAGARkanakheri,250,AJMER,SRINAGAR,KANAKHERI,GENW,Meera,F,OBCW,kanakheri,AJMER,SRINAGAR,AJMERSRINAGARkanakheri,0,NA,kanakheri,0,0,0,0
Ajmer,Srinagar,Lavera,OBC,AjmerSrinagarLavera,238,AJMER,SRINAGAR,LAVERA,General,KAVITA,1,General,AJMER,SRINAGAR,AJMERSRINAGARlavera,260,AJMER,SHRINAGAR,LAVERA,GEN W,KAMLA,FEMALE,OBC,lavera,AJMER,SRINAGAR,NA,AJMERSRINAGARlavera,253,AJMER,SRINAGAR,LAVERA,SCW,Tara Devi,F,SCW,lavera,AJMER,SRINAGAR,AJMERSRINAGARlavera,0,NA,lavera,0,0,0,0
Ajmer,Srinagar,Loharwara,OBC (Woman),AjmerSrinagarLoharwara,239,AJMER,SRINAGAR,LOHARW ARA,General,MUKUT BIHARI,0,General,AJMER,SRINAGAR,AJMERSRINAGARloharwara,261,AJMER,SHRINAGAR,LOHARWADA,GEN,RAMDHAN,MALE,OBC,loharwada,AJMER,SRINAGAR,NA,AJMERSRINAGARloharwada,254,AJMER,SRINAGAR,LOHARW ARA,GENW,Keshar,F,OBCW,loharwara,AJMER,SRINAGAR,AJMERSRINAGARloharwara,1,NA,loharwara,0,0,0,0
Ajmer,Srinagar,Pharkiya,SC,AjmerSrinagarPharkiya,243,AJMER,SRINAGAR,PHARKIYA,General,DEV KISHAN,0,OBC (Woman),AJMER,SRINAGAR,AJMERSRINAGARpharkiya,251,AJMER,SHRINAGAR,FARKIYA,GEN W,CHHOTI DEVI,FEMALE,OBC,farkiya,AJMER,SRINAGAR,NA,AJMERSRINAGARfarkiya,258,AJMER,SRINAGAR,PHARKIYA,GENW,Choti,F,OBCW,pharkiya,AJMER,SRINAGAR,AJMERSRINAGARpharkiya,2,NA,pharkiya,0,0,0,0
Alwar,Bansur,Bamanwas,General (Woman),AlwarBansurBamanwas,276,ALWAR,BANSUR,BAMANW AS,General,BHAGWATI LAL,0,OBC,ALWAR,BANSUR,ALWARBANSURbamanwas,281,ALWAR,BANSUR,BAMANBAS,OBC,DILIP SINGH YADAV,MALE,OBC,bamanwas,ALWAR,BANSUR,NA,ALWARBANSURbamanwas,270,ALWAR,BANSUR,BAMANW AS,GEN,CHANDIYA,M,OBC,bamanwas,ALWAR,BANSUR,ALWARBANSURbamanwas,0,NA,bamanwas,0,0,0,0
Alwar,Bansur,Bawaria,General (Woman),AlwarBansurBawaria,279,ALWAR,BANSUR,BAWARIA,General,BHERU LAL,0,OBC,ALWAR,BANSUR,ALWARBANSURbawaria,278,ALWAR,BANSUR,BABARIYA,SC W,BHAGOTI DEVI,FEMALE,SC,babariya,ALWAR,BANSUR,NA,ALWARBANSURbabariya,273,ALWAR,BANSUR,BAWARIA,GENW,SUMITRA,F,GENW,bawaria,ALWAR,BANSUR,ALWARBANSURbawaria,2,NA,bawaria,0,0,0,0
Alwar,Bansur,Chula,General (Woman),AlwarBansurChula,286,ALWAR,BANSUR,CHUL A,General,NIRANJAN SINGH,0,General,ALWAR,BANSUR,ALWARBANSURchula,290,ALWAR,BANSUR,CHULA,SC,MADAN LAL,MALE,SC,chula,ALWAR,BANSUR,NA,ALWARBANSURchula,280,ALWAR,BANSUR,CHUL A,GENW,BADAMI DEVI,F,OBCW,chula,ALWAR,BANSUR,ALWARBANSURchula,0,NA,chula,0,0,0,0
Alwar,Bansur,Harsaura,General (Woman),AlwarBansurHarsaura,292,ALWAR,BANSUR,HARSAURA,General,VISHNU,0,OBC (Woman),ALWAR,BANSUR,ALWARBANSURharsaura,297,ALWAR,BANSUR,HERSOURA,ST,GANGA RAM,MALE,ST,harsaura,ALWAR,BANSUR,NA,ALWARBANSURharsaura,286,ALWAR,BANSUR,HARSAURA,OBC,RAMESH CHAND GUJAR,M,OBC,harsaura,ALWAR,BANSUR,ALWARBANSURharsaura,0,NA,harsaura,0,0,0,0
Alwar,Bansur,Alampura,General,AlwarBansurAlampura,273,ALWAR,BANSUR,ALAMPURA,General,P ARMEENA,1,General,ALWAR,BANSUR,ALWARBANSURalampura,277,ALWAR,BANSUR,AALAMPUR,OBC,CHHANGARAM GURJAR,MALE,OBC,alampura,ALWAR,BANSUR,NA,ALWARBANSURalampura,267,ALWAR,BANSUR,ALAMPURA,GENW,KALLI DEVI,F,OBCW,alampura,ALWAR,BANSUR,ALWARBANSURalampura,0,NA,alampura,0,0,0,0
Alwar,Bansur,Bhaggu Ka Bas,General (Woman),AlwarBansurBhaggu Ka Bas,280,ALWAR,BANSUR,BHAGGU KA BAS,General,LAXMI DEVI,1,OBC,ALWAR,BANSUR,ALWARBANSURbhaggu ka bas,284,ALWAR,BANSUR,BHAGGU KA BAS,GEN,PANCHURAM,MALE,OBC,bhaggu ka bas,ALWAR,BANSUR,NA,ALWARBANSURbhaggu ka bas,274,ALWAR,BANSUR,BHAGGU KA BAS,GENW,JADAW ALI,F,OBCW,bhaggu ka bas,ALWAR,BANSUR,ALWARBANSURbhaggu ka bas,0,NA,bhaggu ka bas,0,0,0,0
Alwar,Bansur,Bhupseda,OBC,AlwarBansurBhupseda,281,ALWAR,BANSUR,BHUPSEDA,General,MOSSUM,0,General,ALWAR,BANSUR,ALWARBANSURbhupseda,285,ALWAR,BANSUR,BHUPSEDA,GEN,SUBHASH CHAND YADAV,MALE,OBC,bhupseda,ALWAR,BANSUR,NA,ALWARBANSURbhupseda,275,ALWAR,BANSUR,BHUPSEDA,OBCW,SHANTI DEVI,F,OBCW,bhupseda,ALWAR,BANSUR,ALWARBANSURbhupseda,0,NA,bhupseda,0,0,0,0
Alwar,Bansur,Chaterpura,SC,AlwarBansurChaterpura,284,ALWAR,BANSUR,CHA TERPURA,General,SHAMBHU LAL,0,General,ALWAR,BANSUR,ALWARBANSURchaterpura,288,ALWAR,BANSUR,CHATARPURA,GEN,SHIVLAL JAT,MALE,OBC,chatarpura,ALWAR,BANSUR,NA,ALWARBANSURchatarpura,278,ALWAR,BANSUR,CHATERPURA,GENW,TIJA DEVI,F,OBCW,chaterpura,ALWAR,BANSUR,ALWARBANSURchaterpura,1,NA,chaterpura,0,0,0,0
Alwar,Bansur,Chhind,General,AlwarBansurChhind,285,ALWAR,BANSUR,CHHIND,General,KAILASH DEVI,1,OBC,ALWAR,BANSUR,ALWARBANSURchhind,289,ALWAR,BANSUR,CHHIND,GEN,BANWARI LAL GURJAR,MALE,OBC,chhind,ALWAR,BANSUR,NA,ALWARBANSURchhind,279,ALWAR,BANSUR,CHHIND,GENW,SANITA DEVI,F,OBCW,chhind,ALWAR,BANSUR,ALWARBANSURchhind,0,NA,chhind,0,0,0,0
Alwar,Bansur,Kheda,OBC (Woman),AlwarBansurKheda,295,ALWAR,BANSUR,KHEDA,General,NARAYAN LAL AAHEER,0,OBC,ALWAR,BANSUR,ALWARBANSURkheda,299,ALWAR,BANSUR,KHEDA,SC W,KRIPA DEVI,FEMALE,SC,kheda,ALWAR,BANSUR,NA,ALWARBANSURkheda,289,ALWAR,BANSUR,KHEDA,GENW,SHRADDHA DEVI,F,GENW,kheda,ALWAR,BANSUR,ALWARBANSURkheda,0,NA,kheda,0,0,0,0
Alwar,Bansur,Nangal Lakha,OBC (Woman),AlwarBansurNangal Lakha,302,ALWAR,BANSUR,NANGAL LAKHA,General,KRISHNA KANWAR,0,OBC,ALWAR,BANSUR,ALWARBANSURnangal lakha,306,ALWAR,BANSUR,NANGAL LAKHA,OBC W,BIMLA GURJAR,FEMALE,OBC,nangal lakha,ALWAR,BANSUR,NA,ALWARBANSURnangal lakha,296,ALWAR,BANSUR,NANGAL LAKHA,GENW,GYARSI,F,OBCW,nangal lakha,ALWAR,BANSUR,ALWARBANSURnangal lakha,0,NA,nangal lakha,0,0,0,0
Alwar,Bansur,Shyampura,General,AlwarBansurShyampura,308,ALWAR,BANSUR,SHYAMPURA,General,KAMLA DEVI,1,OBC,ALWAR,BANSUR,ALWARBANSURshyampura,312,ALWAR,BANSUR,SHYAMPURA,SC,RADHESHYAM,MALE,SC,shyampura,ALWAR,BANSUR,NA,ALWARBANSURshyampura,302,ALWAR,BANSUR,SHY AMPURA,GENW,BEENA DEVI,F,GENW,shyampura,ALWAR,BANSUR,ALWARBANSURshyampura,0,NA,shyampura,0,0,0,0
Alwar,Behror,Anantpura,General (Woman),AlwarBehrorAnantpura,313,ALWAR,BEHROR,ANANTPURA,General,BADRI LAL,0,OBC,ALWAR,BEHROR,ALWARBEHRORanantpura,313,ALWAR,BEHROR,ANANTPURA,GEN W,SAVITRI,FEMALE,OBC,anantpura,ALWAR,BEHROR,NA,ALWARBEHRORanantpura,303,ALWAR,BEHROR,ANANTPURA,OBC,ANIL KUMAR,M,OBC,anantpura,ALWAR,BEHROR,ALWARBEHRORanantpura,0,NA,anantpura,0,0,0,0
Alwar,Behror,Barod,SC (Woman),AlwarBehrorBarod,314,ALWAR,BEHROR,BAROD,General,KISHOR JAAT,0,General,ALWAR,BEHROR,ALWARBEHRORbarod,315,ALWAR,BEHROR,BERDOD,GEN W,NIRMALA DEVI,FEMALE,OBC,barod,ALWAR,BEHROR,NA,ALWARBEHRORbarod,304,ALWAR,BEHROR,BAROD,GENW,RAMA BHARDWAJ,F,GENW,barod,ALWAR,BEHROR,ALWARBEHRORbarod,0,NA,barod,0,0,0,0
Alwar,Behror,Dhundharia,OBC,AlwarBehrorDhundharia,318,ALWAR,BEHROR,DHUNDHARIA,General,MUMTA JATIYA,1,OBC,ALWAR,BEHROR,ALWARBEHRORdhundharia,318,ALWAR,BEHROR,DHUNDHARIYA,OBC W,KRISHNA DEVI,FEMALE,OBC,dhundharia,ALWAR,BEHROR,NA,ALWARBEHRORdhundharia,308,ALWAR,BEHROR,DHUNDHARIA,GEN,ASHOK KUMAR YADAV,M,OBC,dhundharia,ALWAR,BEHROR,ALWARBEHRORdhundharia,0,NA,dhundharia,0,0,0,0
Alwar,Behror,Hamidpur,SC (Woman),AlwarBehrorHamidpur,323,ALWAR,BEHROR,HAMIDPUR,General,NISHAGUJAR,1,General,ALWAR,BEHROR,ALWARBEHRORhamidpur,323,ALWAR,BEHROR,HAMIDPUR,OBC,SULTAN SINGH,MALE,OBC,hamidpur,ALWAR,BEHROR,NA,ALWARBEHRORhamidpur,313,ALWAR,BEHROR,HAMIDPUR,GENW,SUMAN DEVI,F,OBCW,hamidpur,ALWAR,BEHROR,ALWARBEHRORhamidpur,0,NA,hamidpur,0,0,0,0
Alwar,Behror,Kakardopa,General (Woman),AlwarBehrorKakardopa,328,ALWAR,BEHROR,KAKARDOP A,General,SHIV NARAYAN,0,OBC,ALWAR,BEHROR,ALWARBEHRORkakardopa,328,ALWAR,BEHROR,KANKARDOPA,GEN,ROHITASHAV,MALE,OBC,kakardopa,ALWAR,BEHROR,NA,ALWARBEHRORkakardopa,318,ALWAR,BEHROR,KAKARDOP A,GENW,KAMLA DEVI,F,OBCW,kakardopa,ALWAR,BEHROR,ALWARBEHRORkakardopa,0,NA,kakardopa,0,0,0,0
Alwar,Behror,Karoda,General (Woman),AlwarBehrorKaroda,329,ALWAR,BEHROR,KARODA,General,UNKAR LAL,0,OBC,ALWAR,BEHROR,ALWARBEHRORkaroda,329,ALWAR,BEHROR,KARODA,GEN,RAJARAM,MALE,OBC,karoda,ALWAR,BEHROR,NA,ALWARBEHRORkaroda,319,ALWAR,BEHROR,KARODA,GENW,CHALTI DEVI,F,OBCW,karoda,ALWAR,BEHROR,ALWARBEHRORkaroda,0,NA,karoda,0,0,0,0
Alwar,Behror,Pahadi,OBC,AlwarBehrorPahadi,337,ALWAR,BEHROR,P AHADI,General,RINKU KUMARI,1,OBC (Woman),ALWAR,BEHROR,ALWARBEHRORpahadi,337,ALWAR,BEHROR,PAHADI,SC,PARASRAM,MALE,SC,pahadi,ALWAR,BEHROR,NA,ALWARBEHRORpahadi,327,ALWAR,BEHROR,PAHADI,GENW,HANSA DEVI,F,OBCW,pahadi,ALWAR,BEHROR,ALWARBEHRORpahadi,0,NA,pahadi,0,0,0,0
Alwar,Behror,Ramsinghpura,General (Woman),AlwarBehrorRamsinghpura,338,ALWAR,BEHROR,RAMSINGHPURA,General,KAILASH TELLI,0,OBC,ALWAR,BEHROR,ALWARBEHRORramsinghpura,338,ALWAR,BEHROR,RAMSINGHPURA,GEN,RAGHUBIRSINGH,MALE,OBC,ramsinghpura,ALWAR,BEHROR,NA,ALWARBEHRORramsinghpura,328,ALWAR,BEHROR,RAMSINGHPURA,GEN,JASHWANT SINGH,M,OBC,ramsinghpura,ALWAR,BEHROR,ALWARBEHRORramsinghpura,0,NA,ramsinghpura,0,0,0,0
Alwar,Behror,Shehpur,General,AlwarBehrorShehpur,340,ALWAR,BEHROR,SHEHPUR,General,DHARMISHDA,0,OBC,ALWAR,BEHROR,ALWARBEHRORshehpur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shehpur,NA,NA,NA,NA,NA,NA,NA,0,0,0
Alwar,Kathumar,Behtukala,General,AlwarKathumarBehtukala,348,ALWAR,KA THUMAR,BEHTUKALA,General,SANTOSH DANGI,0,General,ALWAR,KATHUMAR,ALWARKATHUMARbehtukala,347,ALWAR,KATHUMAR,BEHTUKALA,GEN W,BIRMA YADAV,FEMALE,OBC,behtukala,ALWAR,KATHUMAR,NA,ALWARKATHUMARbehtukala,337,ALWAR,KATHUMAR,BEHTUKALA,STW,KISTURI,F,STW,behtukala,ALWAR,KATHUMAR,ALWARKATHUMARbehtukala,0,NA,behtukala,0,0,0,0
Alwar,Kathumar,Jadla,SC (Woman),AlwarKathumarJadla,355,ALWAR,KA THUMAR,JADLA,General,PAYERE LAL,0,OBC,ALWAR,KATHUMAR,ALWARKATHUMARjadla,355,ALWAR,KATHUMAR,JANDLA,GEN,JITENDRA SHARMA,MALE,GEN,jadla,ALWAR,KATHUMAR,NA,ALWARKATHUMARjadla,344,ALWAR,KATHUMAR,JADLA,GEN,HARVEER YADAV,M,OBC,jadla,ALWAR,KATHUMAR,ALWARKATHUMARjadla,0,NA,jadla,0,0,0,0
Alwar,Kathumar,Khoh,SC (Woman),AlwarKathumarKhoh,363,ALWAR,KA THUMAR,KHOH,General,SHRI MATI MUGNI DEVI,1,General,ALWAR,KATHUMAR,ALWARKATHUMARkhoh,362,ALWAR,KATHUMAR,KHOHN,GEN W,LAXMI DEVI YADAV,FEMALE,OBC,khoh,ALWAR,KATHUMAR,NA,ALWARKATHUMARkhoh,352,ALWAR,KATHUMAR,KHOH,OBCW,BHOTI DEVI,F,OBCW,khoh,ALWAR,KATHUMAR,ALWARKATHUMARkhoh,0,NA,khoh,0,0,0,0
Alwar,Kathumar,Mathuraheda,General,AlwarKathumarMathuraheda,366,ALWAR,KA THUMAR,MA THURAHEDA,General,SHRI RATIRAM,0,OBC,ALWAR,KATHUMAR,ALWARKATHUMARmathuraheda,366,ALWAR,KATHUMAR,MATHURAHEDA,SC W,PINKI DEVI,FEMALE,SC,mathuraheda,ALWAR,KATHUMAR,NA,ALWARKATHUMARmathuraheda,355,ALWAR,KATHUMAR,MATHURAHEDA,GENW,BHAGWATI,F,GENW,mathuraheda,ALWAR,KATHUMAR,ALWARKATHUMARmathuraheda,0,NA,mathuraheda,0,0,0,0
Alwar,Kathumar,Natoj,SC,AlwarKathumarNatoj,369,ALWAR,KA THUMAR,NATOJ,General,MEERA DEVI,1,General,ALWAR,KATHUMAR,ALWARKATHUMARnatoj,368,ALWAR,KATHUMAR,NATOJ,ST,LILARAM MEENA,MALE,ST,natoj,ALWAR,KATHUMAR,NA,ALWARKATHUMARnatoj,358,ALWAR,KATHUMAR,NATOJ,GENW,SMT. KAILASHI DEVI,F,GENW,natoj,ALWAR,KATHUMAR,ALWARKATHUMARnatoj,0,NA,natoj,0,0,0,0
Alwar,Kathumar,Reta,SC,AlwarKathumarReta,371,ALWAR,KA THUMAR,RETA,General,SHYAM LAL,0,General,ALWAR,KATHUMAR,ALWARKATHUMARreta,370,ALWAR,KATHUMAR,RETA,GEN,SHYAM SHARAN SINGH,MALE,GEN,reta,ALWAR,KATHUMAR,NA,ALWARKATHUMARreta,360,ALWAR,KATHUMAR,RET A,GENW,SMT. INDER,F,OBCW,reta,ALWAR,KATHUMAR,ALWARKATHUMARreta,0,NA,reta,0,0,0,0
Alwar,Kathumar,Sonkh,General,AlwarKathumarSonkh,376,ALWAR,KA THUMAR,SONKH,General,MONIKA,1,General,ALWAR,KATHUMAR,ALWARKATHUMARsonkh,376,ALWAR,KATHUMAR,SOUNKH,SC,NATHI SINGH,MALE,SC,sonkh,ALWAR,KATHUMAR,NA,ALWARKATHUMARsonkh,365,ALWAR,KATHUMAR,SONKH,GENW,BIRMA,F,GENW,sonkh,ALWAR,KATHUMAR,ALWARKATHUMARsonkh,0,NA,sonkh,0,0,0,0
Alwar,Kathumar,Tasai,General,AlwarKathumarTasai,379,ALWAR,KA THUMAR,T ASAI,General,TAWAR SINGH,0,General,ALWAR,KATHUMAR,ALWARKATHUMARtasai,378,ALWAR,KATHUMAR,TASAI,GEN W,KANTA DEVI,FEMALE,GEN,tasai,ALWAR,KATHUMAR,NA,ALWARKATHUMARtasai,368,ALWAR,KATHUMAR,T ASAI,SCW,CHIRONJA,F,SCW,tasai,ALWAR,KATHUMAR,ALWARKATHUMARtasai,0,NA,tasai,0,0,0,0
Alwar,Kathumar,Titpuri,OBC,AlwarKathumarTitpuri,382,ALWAR,KA THUMAR,TITPURI,General,NANU DEVI,1,OBC,ALWAR,KATHUMAR,ALWARKATHUMARtitpuri,381,ALWAR,KATHUMAR,TITPURI,SC,RAMESH,MALE,SC,titpuri,ALWAR,KATHUMAR,NA,ALWARKATHUMARtitpuri,371,ALWAR,KATHUMAR,TITPURI,STW,SMT. HEMLATA,F,STW,titpuri,ALWAR,KATHUMAR,ALWARKATHUMARtitpuri,0,NA,titpuri,0,0,0,0
Alwar,Kathumar,Ronijathan,General,AlwarKathumarRonijathan,372,ALWAR,KA THUMAR,RONIJA THAN,General,KALURAM,0,ST,ALWAR,KATHUMAR,ALWARKATHUMARronijathan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ronijathan,NA,NA,NA,NA,NA,NA,NA,0,0,0
Alwar,Kotkasim,Belahedi,OBC,AlwarKotkasimBelahedi,421,ALWAR,KOTKASIM,BELAHEDI,General,VIJENDER KUMAR,0,OBC,ALWAR,KOTKASIM,ALWARKOTKASIMbelahedi,415,ALWAR,KOTKASIM,BILAHEDI,GEN W,SUSHEELA DEVI,FEMALE,OBC,belahedi,ALWAR,KOTKASIM,NA,ALWARKOTKASIMbelahedi,404,ALWAR,KOTKASIM,BELAHEDI,SCW,KOYAL DEVI,F,SCW,belahedi,ALWAR,KOTKASIM,ALWARKOTKASIMbelahedi,0,NA,belahedi,0,0,0,0
Alwar,Kotkasim,Bhonker,General,AlwarKotkasimBhonker,422,ALWAR,KOTKASIM,BHONKER,General,KAMAL JEET,0,OBC,ALWAR,KOTKASIM,ALWARKOTKASIMbhonker,414,ALWAR,KOTKASIM,BHANKAR,GEN,RAM KUMAR YADAV,MALE,OBC,bhonker,ALWAR,KOTKASIM,NA,ALWARKOTKASIMbhonker,405,ALWAR,KOTKASIM,BHONKER,SC,AJEET KUMAR,M,SC,bhonker,ALWAR,KOTKASIM,ALWARKOTKASIMbhonker,0,NA,bhonker,0,0,0,0
Alwar,Kotkasim,Harsoli,General,AlwarKotkasimHarsoli,426,ALWAR,KOTKASIM,HARSOLI,General,OM PRAKASH,0,OBC,ALWAR,KOTKASIM,ALWARKOTKASIMharsoli,419,ALWAR,KOTKASIM,HARSOULI,SC W,INDU DEVI,FEMALE,SC,harsoli,ALWAR,KOTKASIM,NA,ALWARKOTKASIMharsoli,409,ALWAR,KOTKASIM,HARSOLI,GEN,JAI PARKASH MODI,M,GEN,harsoli,ALWAR,KOTKASIM,ALWARKOTKASIMharsoli,0,NA,harsoli,0,0,0,0
